CATE,bedrooms,halls,AREA,floor,subway,school,price
西城,2,1,55,middle,1,1,9.491
西城,2,1,68,middle,1,1,9.2648
西城,1,1,57.1,low,1,1,9.1069
西城,2,1,73.7,middle,1,1,9.0231
西城,2,1,59,middle,1,1,8.9831
西城,3,1,81.4,high,1,1,8.8453
西城,1,1,57.4,middle,1,1,8.3624
西城,3,1,89.3,low,1,1,8.1747
西城,3,0,63,high,1,1,9.762
西城,2,1,53.2,low,1,1,9.5865
西城,2,0,53.2,low,1,1,9.361
西城,2,1,57.8,low,1,1,9.2561
西城,2,1,57.8,low,1,1,8.9966
西城,3,1,69.7,high,1,1,8.6801
西城,2,2,119.38,low,1,0,7.9997
西城,3,1,109,high,1,0,7.9817
西城,3,1,120,high,1,0,7.7917
西城,1,1,68,low,1,1,7.5
西城,2,1,54.03,low,1,0,8.0511
西城,2,1,57.71,high,1,0,7.5377
西城,2,1,62.1,low,0,1,8.0516
西城,2,1,62.1,high,0,1,7.5685
西城,2,1,62.44,high,1,1,7.287
西城,2,1,62.1,low,0,1,7.1659
西城,2,1,58.72,low,0,0,7.0675
西城,2,1,79.28,high,0,0,6.6852
西城,2,1,79.28,middle,0,0,6.496
西城,2,1,65.83,middle,1,1,7.8992
西城,2,1,61,low,1,1,7.8689
西城,2,1,60.02,middle,1,1,7.6642
西城,2,1,60.17,high,1,1,7.4789
丰台,2,1,77.43,high,1,0,5.6309
丰台,2,1,82.11,high,1,0,5.4805
丰台,2,1,78.34,low,1,0,5.3613
丰台,1,1,59.16,low,1,0,5.2401
丰台,3,1,93.24,middle,1,0,4.8907
朝阳,1,1,60.61,middle,1,0,3.9598
朝阳,3,2,147.2,low,1,0,3.8723
朝阳,2,1,97.04,middle,1,0,3.8129
朝阳,3,1,138.6,high,1,0,3.4993
朝阳,3,2,139.66,high,1,0,4.9406
朝阳,3,2,125.56,high,1,0,4.7786
朝阳,3,2,125.56,middle,1,0,4.7786
朝阳,3,2,139.7,high,1,0,4.6529
朝阳,3,1,125.59,high,1,0,4.6183
朝阳,1,1,57.46,low,1,0,4.5249
朝阳,2,1,112,high,1,0,4.2858
朝阳,3,1,126,low,1,0,4.2302
朝阳,2,1,109.59,middle,1,0,4.1975
朝阳,2,2,111.71,middle,1,0,4.1179
朝阳,2,1,109.59,low,1,0,4.1063
海淀,2,1,71,middle,1,0,7.5353
海淀,2,1,72.4,middle,1,0,7.1824
西城,2,1,70.4,high,1,1,7.9546
西城,2,1,59.5,middle,1,1,9.7479
西城,1,1,55,middle,1,0,8.1819
西城,2,0,56.41,low,1,0,8.9878
西城,1,1,40.4,high,1,0,9.8515
西城,2,1,53,middle,1,0,9.717
西城,1,1,40.4,low,1,0,9.01
海淀,2,1,90.36,low,0,0,7.0275
海淀,3,2,164.46,low,0,0,6.6886
海淀,2,2,122,high,0,0,5.9837
海淀,2,2,106,high,0,0,5.9434
海淀,4,3,223.87,low,0,0,5.673
海淀,4,2,165,middle,0,0,5.5758
海淀,2,1,114.55,middle,0,0,6.722
海淀,2,2,114.73,middle,0,0,6.6679
海淀,2,2,114.27,middle,0,0,6.5197
海淀,2,2,122,middle,0,0,6.0656
海淀,3,2,168.17,middle,0,0,6.0356
海淀,5,2,245.2,middle,0,0,5.9136
海淀,3,3,161.76,low,0,1,5.8111
海淀,1,1,55.24,high,0,0,8.5989
海淀,1,1,57,low,0,0,8.5088
海淀,1,1,57.39,high,0,0,8.3639
海淀,1,1,58,middle,0,0,8.3621
海淀,1,1,56.43,low,0,0,8.0631
海淀,1,1,56.5,high,0,0,8.0531
海淀,1,1,57,middle,0,0,7.9825
海淀,1,1,57.91,high,0,0,7.8225
海淀,2,1,71,high,0,0,7.7465
海淀,2,1,76.51,low,0,0,7.3194
海淀,2,2,75.06,high,0,0,7.1943
海淀,2,1,78,low,0,0,7.1795
海淀,2,1,78,high,0,0,7.0513
海淀,2,1,81.05,high,0,0,6.9094
海淀,3,1,95.75,high,0,0,6.3708
海淀,2,1,85,low,0,1,6.2353
朝阳,2,1,100.43,high,1,0,4.5804
朝阳,2,2,98.74,high,1,0,4.5575
朝阳,2,1,102.89,low,1,0,4.0335
朝阳,1,1,62.18,middle,1,0,3.8598
朝阳,2,1,102.81,low,1,0,3.7448
朝阳,3,2,134,middle,0,0,4.1045
朝阳,1,1,63,low,0,0,3.8889
朝阳,1,1,64,high,1,0,3.8282
朝阳,3,2,132,middle,1,0,3.8258
朝阳,2,1,114,high,1,0,3.7544
朝阳,1,1,63.56,middle,1,0,3.7288
朝阳,2,1,99,high,1,0,4.6465
朝阳,2,1,111,middle,1,0,3.7838
朝阳,3,2,126.12,low,1,0,5.1539
朝阳,3,2,140.2,high,1,0,4.9787
朝阳,2,1,103.07,middle,1,0,4.8026
朝阳,2,2,102,middle,1,0,4.7059
朝阳,2,1,103.82,middle,1,0,4.6812
朝阳,1,1,51,low,1,0,4.5687
朝阳,2,1,111.54,middle,1,0,4.3572
朝阳,2,1,111.96,middle,1,0,4.2873
朝阳,3,1,129,high,1,0,4.2636
朝阳,2,1,112,low,1,0,4.2411
朝阳,2,1,103.7,middle,1,0,4.1948
朝阳,1,1,57.89,low,1,0,4.1113
朝阳,2,1,94.92,middle,1,0,4.1088
朝阳,2,1,100,high,1,0,4.08
朝阳,1,1,66.51,low,1,0,4.0596
朝阳,2,2,93.66,high,1,0,4.0573
朝阳,1,0,60.8,middle,1,0,3.9803
朝阳,1,0,60.67,low,1,0,3.9724
朝阳,2,1,93.28,high,1,0,3.9666
朝阳,1,1,58,low,1,0,3.9656
朝阳,3,2,154.33,low,1,0,3.8878
朝阳,2,1,99,middle,1,0,3.8384
朝阳,1,1,71.68,low,1,0,3.8086
朝阳,2,1,109.8,low,1,0,3.6613
朝阳,2,1,97.87,middle,1,0,3.474
朝阳,3,2,150.56,high,1,0,4.8818
朝阳,3,1,151,high,1,0,4.8345
朝阳,1,1,63.94,middle,1,0,4.5512
朝阳,1,1,67,low,1,0,4.4777
朝阳,2,1,103,low,1,0,4.4661
朝阳,2,1,102.15,middle,1,0,4.4249
朝阳,1,1,67.13,middle,1,0,4.3945
朝阳,1,1,71.64,high,1,0,4.1877
朝阳,4,2,213,middle,1,0,4.1785
朝阳,2,1,93.46,low,1,0,4.173
朝阳,2,1,94.25,high,1,0,4.138
朝阳,3,2,148.63,high,1,0,4.9116
朝阳,1,1,67.09,middle,1,0,4.3971
朝阳,2,1,94,high,1,0,4.2554
朝阳,1,1,67,low,1,0,4.2538
朝阳,2,1,95,low,1,0,4.2106
朝阳,1,1,68,middle,1,0,4.1912
朝阳,3,2,150.23,middle,1,0,4.8925
朝阳,1,1,50.08,low,1,0,4.7924
朝阳,1,1,54.23,high,1,0,4.7576
朝阳,2,1,100.35,middle,1,0,4.7534
朝阳,2,1,100.73,low,1,0,4.7156
朝阳,1,1,54.22,high,1,0,4.574
朝阳,2,2,122.83,low,1,0,4.5185
朝阳,1,1,67,middle,1,0,4.3284
东城,1,1,43.17,low,1,0,8.9183
东城,2,1,65.94,middle,1,1,8.7959
东城,2,1,60.68,high,1,0,8.7344
东城,2,1,60.68,low,1,1,8.7014
东城,1,1,43.17,low,1,0,8.3392
东城,2,1,59.99,middle,1,1,8.3348
东城,3,1,71.64,middle,1,1,8.3055
东城,3,1,62.16,high,1,0,8.2047
东城,2,1,60.46,low,1,0,8.1046
东城,2,1,60.68,high,1,0,8.0752
东城,1,1,46.57,middle,1,1,8.804
东城,2,1,52.09,low,1,1,7.1031
朝阳,4,2,168.83,high,0,0,2.7247
东城,3,1,69,middle,1,1,8.116
东城,1,1,43,low,1,1,7.2094
东城,1,1,36.81,low,1,0,8.4217
海淀,1,1,40.9,high,1,1,5.1345
海淀,2,1,46.05,low,1,1,9.2291
海淀,2,1,46.05,low,1,1,9.012
海淀,3,1,77.78,middle,1,1,8.9998
海淀,2,1,51.28,middle,1,1,8.7754
海淀,2,1,49.72,low,1,1,8.7692
海淀,3,1,87,low,1,1,8.7357
海淀,2,1,71.44,low,1,1,8.6087
海淀,2,1,71.44,middle,1,1,8.4687
西城,1,1,40.28,high,1,1,8.8382
西城,1,1,41,middle,1,1,8.2927
西城,2,1,61,low,1,1,5.5738
西城,3,2,128.58,high,1,1,7.4662
西城,2,1,128.28,high,1,1,6.6262
朝阳,1,1,58,middle,1,1,7.2414
朝阳,1,0,54.8,low,1,1,6.8431
东城,2,1,59.5,high,1,1,7.0589
东城,3,2,158.37,middle,1,0,10.103
东城,2,1,88.48,middle,0,0,4.1818
东城,1,1,53.14,low,0,0,4.1401
东城,3,1,98.86,high,0,0,4.1271
东城,2,1,73.35,middle,0,0,4.09
东城,2,1,91.12,high,1,0,4.0058
东城,3,1,102.17,high,1,0,3.9934
东城,2,1,80.27,middle,0,0,3.9866
东城,2,1,80.41,middle,0,0,3.9797
东城,1,1,63.18,high,0,0,3.8779
东城,1,1,66.62,middle,1,0,3.8728
东城,2,1,80.27,middle,0,0,3.7997
东城,3,1,89.6,high,0,0,3.7947
东城,4,2,161.04,middle,1,0,3.7879
东城,2,1,81,middle,1,0,3.7655
东城,2,1,79.91,low,0,0,3.7543
东城,2,1,79.91,middle,0,0,3.7543
东城,2,1,73.35,high,0,0,3.7492
东城,3,1,161,high,1,0,3.7019
东城,1,1,67,high,0,0,3.7015
东城,2,1,91.32,low,1,0,3.6137
东城,2,1,88,high,1,0,3.5228
东城,2,1,89.5,high,0,0,3.4637
东城,1,1,68,high,1,0,3.4559
东城,2,1,87.38,low,0,0,3.4333
东城,3,2,177.72,low,1,0,2.8135
丰台,1,1,60,high,1,1,3.5
丰台,1,1,59.37,low,1,0,3.453
丰台,4,1,135,middle,1,0,3.4075
丰台,1,1,60,high,1,0,3.3334
丰台,1,1,40.94,middle,1,0,3.2976
丰台,3,2,126.86,high,1,1,3.295
丰台,3,2,126.86,low,1,0,3.2556
丰台,1,1,61.12,low,1,0,3.1905
丰台,3,2,130.11,low,1,0,3.0744
丰台,1,1,52.61,high,1,0,2.9463
东城,3,1,211.07,high,1,0,5.4959
东城,3,2,211,low,1,0,5.2133
东城,3,2,266.93,middle,1,0,5.2074
东城,3,2,210.72,low,1,0,4.7457
海淀,3,2,111.87,middle,1,0,5.2293
海淀,2,2,106,low,1,0,5.1887
海淀,2,2,99.26,low,0,0,4.9366
海淀,2,1,101.7,high,0,1,4.887
海淀,2,2,86.42,high,1,0,4.86
海淀,2,2,101.92,middle,0,0,4.8077
海淀,1,1,68.16,high,0,0,4.6949
海淀,3,1,125,high,0,0,4.32
海淀,1,1,53.09,low,1,0,5.5001
海淀,2,1,68,middle,1,0,5.4412
海淀,2,1,71.5,middle,1,0,5.3847
海淀,2,1,71.5,low,1,0,5.3847
海淀,2,2,105.12,low,1,1,5.3273
海淀,2,1,73.75,high,1,0,5.2204
海淀,1,1,55.5,middle,1,0,5.1352
海淀,2,2,105.52,high,1,0,5.0038
海淀,3,2,138.79,high,1,0,4.9716
海淀,1,1,55.5,low,1,0,4.7748
海淀,2,1,69.69,low,1,0,4.7353
海淀,2,1,72.9,high,1,0,4.664
海淀,2,2,123.22,high,1,0,4.3013
朝阳,1,2,74.15,low,0,0,6.5408
朝阳,2,2,108.67,low,1,0,6.4232
朝阳,1,0,63.2,high,1,0,6.0127
朝阳,1,1,79.92,middle,1,0,5.8559
朝阳,3,2,149.37,low,1,0,5.7977
朝阳,3,2,149.73,middle,1,0,5.6035
朝阳,2,2,108.76,low,1,0,6.2064
朝阳,2,2,108.76,high,1,0,6.0685
朝阳,2,2,105.7,low,1,0,5.9414
朝阳,4,2,169.89,high,1,0,5.0033
朝阳,4,2,220.1,middle,1,0,4.9978
朝阳,4,2,219.95,low,1,0,4.7739
丰台,2,2,92.18,low,1,0,6.8345
丰台,2,2,87.55,low,1,0,6.3964
丰台,2,2,79.72,middle,1,0,6.272
丰台,2,2,90.77,low,1,0,6.1695
朝阳,2,2,89.5,middle,1,0,3.6313
朝阳,2,1,88.57,low,1,0,3.5001
朝阳,2,1,89.24,low,1,0,3.3394
朝阳,2,2,88,middle,1,0,3.3182
朝阳,1,1,75,high,1,0,9.8
朝阳,2,2,92,high,1,0,7.3696
朝阳,4,2,188,low,1,0,6.8086
朝阳,2,2,116,middle,1,0,6.5432
朝阳,2,2,106.97,low,1,0,6.357
朝阳,2,2,98,low,1,0,6.3266
朝阳,1,1,72,low,1,0,6.25
朝阳,2,2,113.51,middle,1,0,6.1669
朝阳,2,2,114,middle,1,0,6.1404
朝阳,2,2,114.68,low,1,0,6.104
朝阳,3,2,161.46,high,1,0,5.791
东城,2,1,98.54,middle,1,1,10.1482
东城,3,2,108.79,high,1,1,10.1113
东城,3,2,104.52,low,1,1,9.7589
东城,3,2,104.52,high,1,1,9.5676
东城,2,1,91.98,low,1,1,8.6976
东城,2,2,88.63,high,1,1,8.293
东城,2,1,97.11,high,1,1,8.2381
东城,1,1,59.25,middle,1,1,8.1013
东城,1,1,60.66,middle,1,1,7.913
东城,1,1,57,high,1,1,7.5439
东城,1,1,60.49,low,1,1,7.4393
东城,1,1,67.99,middle,1,1,7.207
东城,1,1,97,low,1,1,4.6392
东城,1,1,129,low,1,1,4.4962
海淀,1,1,46,high,0,0,6.087
海淀,1,1,49,high,0,0,5.7143
海淀,1,1,46,low,0,0,5.5
海淀,3,2,147.4,high,0,0,5.4275
海淀,1,1,49,middle,0,0,5.3062
海淀,2,1,91.18,high,0,0,5.2644
海淀,2,1,88,middle,0,0,5.2273
海淀,2,1,95.66,middle,0,0,5.2269
海淀,2,1,100,high,0,0,5.2
海淀,2,1,88,low,0,0,5.1137
海淀,2,1,89,high,0,0,5.0562
海淀,1,1,72.82,high,0,0,5.0124
海淀,1,1,56,middle,0,0,5
海淀,3,1,94,high,0,0,4.9788
海淀,3,2,145.48,middle,0,0,4.9492
海淀,2,1,85.3,low,0,0,4.9238
海淀,3,2,91.79,middle,0,0,4.9025
海淀,2,1,91,low,0,0,4.8352
海淀,4,2,170.81,low,0,0,4.7422
海淀,3,2,143.5,middle,0,0,4.7387
海淀,4,2,157.14,high,0,0,4.7092
海淀,3,2,135,low,0,0,4.6667
海淀,2,1,95.9,low,0,0,4.536
海淀,1,1,55,low,0,0,4.5273
海淀,3,2,143.38,high,0,0,4.5125
海淀,2,1,95.67,middle,0,0,4.4947
海淀,2,1,90.44,middle,0,0,4.4782
海淀,4,2,158.2,middle,0,0,4.4248
海淀,3,1,91.73,low,0,0,4.4152
海淀,3,1,96,high,0,0,4.375
海淀,3,1,91.3,low,0,0,4.3264
海淀,3,1,91.77,low,0,0,4.3043
海淀,2,1,90.88,low,0,0,4.1814
海淀,2,1,145.58,low,0,0,3.0911
海淀,3,2,223.5,low,0,0,3.0873
朝阳,2,2,89.89,middle,1,1,8.6773
朝阳,2,1,92.93,low,1,1,8.5011
朝阳,1,1,71.1,middle,1,1,6.8918
丰台,1,1,51.07,low,1,0,5.4827
丰台,2,2,88.9,high,1,0,5.2869
丰台,2,2,88.9,low,1,0,5.2869
丰台,2,2,88.15,high,1,0,5.2184
丰台,2,2,88,high,1,0,5.1137
丰台,3,2,128.65,high,1,0,5.0525
丰台,3,2,120.2,high,1,0,4.9917
丰台,3,2,110.83,low,1,0,4.9626
丰台,2,2,87.3,high,1,0,4.582
东城,5,1,150,low,1,1,13.3334
西城,1,1,40.24,low,1,0,8.6979
西城,4,1,89.93,high,1,0,6.2271
西城,2,0,55,low,1,0,7
西城,2,1,49.67,low,1,1,8.2545
西城,1,1,53,middle,1,1,12.2642
西城,2,1,61,high,1,1,10.7378
西城,2,1,61,low,1,1,10.6558
西城,2,1,61,low,1,1,10.4919
海淀,4,3,283,low,0,0,4.0637
丰台,3,1,67.3,middle,1,0,4.1605
丰台,2,0,58,middle,1,0,4
丰台,2,1,52.1,middle,1,0,4.0308
丰台,3,1,79.4,high,1,0,3.854
丰台,2,1,64.7,low,1,0,3.7868
丰台,2,1,51.8,high,1,0,3.3784
丰台,2,1,54.03,high,1,0,3.8498
丰台,2,1,53.72,high,1,0,3.8161
丰台,2,1,53.75,high,1,0,3.814
丰台,2,1,47.19,low,1,0,4.6621
丰台,2,1,66.04,low,1,0,4.3156
丰台,2,1,63.4,middle,1,0,4.2272
丰台,2,1,49.9,high,1,0,4.1684
丰台,2,1,53.5,low,1,0,3.7384
石景山,2,1,57,high,0,0,6.8422
石景山,2,1,59.26,high,0,0,6.75
石景山,1,1,36,middle,0,0,6.6667
石景山,3,1,69,high,0,0,6.5218
石景山,3,1,62.89,middle,0,0,6.5194
石景山,3,1,62.9,middle,0,0,6.5183
石景山,3,1,69.5,high,0,0,6.4749
石景山,2,1,49.9,high,0,0,6.3127
石景山,2,1,50,middle,0,0,6.3
石景山,3,1,65,middle,0,0,6.277
石景山,1,1,57.9,high,0,0,6.2177
石景山,2,1,47,low,0,0,6.1703
石景山,2,1,57,middle,0,0,6.1404
石景山,3,1,65,middle,0,0,6.1385
石景山,2,2,57.58,middle,0,0,6.0785
石景山,2,1,47,low,0,0,5.9575
石景山,1,1,37,low,0,0,5.946
石景山,1,1,38.84,middle,0,0,5.9218
石景山,2,2,57.58,middle,0,0,5.9049
石景山,1,1,38.8,middle,0,0,5.9021
石景山,4,1,65,low,0,0,5.8462
石景山,1,1,33,low,0,0,5.7273
石景山,2,1,38.8,high,0,0,5.4124
石景山,1,1,38,middle,0,0,5.2632
石景山,1,1,36,low,0,0,5.1389
石景山,2,1,38,low,0,0,5.1316
石景山,1,1,39,high,0,0,5.1283
石景山,1,1,38.3,low,0,0,5.1175
石景山,1,1,39,middle,0,0,5.0257
海淀,4,1,116.4,low,1,0,7.0018
海淀,2,1,64.89,low,1,1,6.6266
海淀,2,1,60.6,middle,1,0,5.9406
海淀,3,1,95.61,middle,1,0,7.7921
海淀,1,1,55.14,low,1,0,7.0004
海淀,2,1,76.43,middle,1,0,6.6728
东城,2,1,54.16,middle,1,1,8.6042
东城,1,1,38.8,middle,1,0,10.3093
东城,3,1,71.51,low,1,0,9.0897
东城,2,1,59.18,low,1,0,9.0065
东城,2,1,59,middle,1,0,8.9831
东城,3,1,69.64,low,1,1,8.6876
东城,1,1,41.63,middle,1,0,10.209
东城,2,1,57.12,low,1,0,8.9286
西城,1,0,38.71,high,1,1,11.625
西城,2,1,77.09,low,1,1,11.0261
西城,2,1,77.09,high,1,1,11.0261
西城,1,1,56.77,middle,1,1,10.7452
西城,3,2,144,middle,1,1,7.7987
西城,2,1,139.14,middle,1,1,7.798
西城,3,2,138.4,low,1,1,7.4784
东城,3,1,64.09,low,1,0,8.8938
东城,2,1,58.21,middle,1,0,8.5896
东城,2,1,56.27,middle,1,0,8.5304
东城,2,1,56.4,low,1,0,8.3334
东城,2,1,60.66,middle,1,0,8.2427
东城,3,1,76,high,1,0,7.6316
东城,1,0,61.73,middle,1,0,5.4755
东城,1,0,51.02,middle,1,0,5.3901
东城,1,1,63,middle,1,0,5.0794
东城,1,1,67,middle,1,0,4.9254
东城,1,1,77.54,middle,1,0,4.7718
东城,2,1,95.24,high,1,0,4.725
东城,1,0,62,high,1,0,4.6775
东城,1,0,40.89,high,1,0,4.6467
东城,2,1,93.1,middle,1,0,4.6187
东城,2,1,92.89,high,1,0,4.5215
东城,2,1,92.93,low,1,0,4.5196
东城,1,0,62,middle,1,0,4.5162
东城,2,1,95,middle,1,0,4.4211
东城,2,1,151,middle,1,0,4.3709
东城,1,1,74.33,middle,1,0,4.3052
东城,3,1,158,middle,1,0,4.3038
东城,3,1,166,high,1,0,4.0121
东城,2,1,168.06,high,1,0,3.9629
朝阳,3,2,142.73,low,1,0,6.2006
朝阳,2,1,124.6,middle,1,0,5.0562
朝阳,4,2,187.21,low,1,0,5.0211
朝阳,4,2,286,low,1,0,4.8952
朝阳,3,1,134.53,low,1,0,4.7574
朝阳,3,2,163.83,low,1,0,5.4203
朝阳,2,1,99.98,low,1,0,5.2511
朝阳,3,2,121.26,high,1,0,5.1543
朝阳,3,2,171,low,1,0,5.0878
朝阳,3,2,168.34,low,1,0,4.99
朝阳,3,2,167.11,low,1,0,4.907
朝阳,3,2,187,low,1,0,4.8129
朝阳,4,3,272.5,high,1,0,4.6973
朝阳,3,2,148.84,low,1,0,4.5015
朝阳,3,2,292.73,high,1,0,3.7578
东城,1,1,78,high,1,0,4.5513
海淀,2,1,57.8,high,1,0,5.1904
海淀,2,1,62.4,middle,1,0,3.9904
海淀,2,1,50,middle,1,0,6.9
海淀,2,1,50,middle,1,0,6.8
海淀,2,1,60.7,middle,1,0,6.7546
海淀,2,1,66.2,middle,1,0,6.4955
朝阳,4,2,160.97,low,0,0,4.9699
朝阳,3,2,106.8,middle,0,0,4.9626
朝阳,2,2,99,middle,0,0,4.7475
朝阳,3,2,106.8,middle,0,0,4.7285
朝阳,3,2,124.91,middle,0,0,4.4833
朝阳,2,1,112.78,middle,0,0,4.4778
朝阳,3,2,140.2,middle,0,0,4.4722
东城,1,1,55.31,middle,1,1,7.5936
东城,3,2,132.15,middle,1,1,7.5672
东城,2,1,88,middle,1,1,7.5
东城,3,2,150.87,middle,1,1,7.2911
东城,1,1,82.75,middle,1,1,7.2508
东城,1,1,49.18,middle,1,1,7.1168
东城,2,1,94.46,low,1,1,6.9871
东城,1,1,64.93,low,1,1,6.9306
东城,1,0,54.83,low,1,1,6.9306
东城,2,0,68,middle,1,1,6.7648
东城,2,1,82,middle,1,1,6.7074
东城,3,2,150.87,middle,1,1,6.6946
东城,1,0,57,low,1,1,6.6667
东城,1,1,82.75,middle,1,1,6.6466
东城,1,1,80.08,low,1,1,6.1189
朝阳,3,2,179.27,high,1,0,6.9728
朝阳,1,0,61.44,middle,1,0,6.4291
朝阳,1,0,61.57,high,1,0,6.2531
朝阳,2,1,109.89,middle,1,0,5.9151
朝阳,2,1,56.7,high,1,0,4.6738
朝阳,2,1,56.45,high,1,0,4.163
朝阳,2,1,50.8,high,1,0,4.0355
朝阳,2,1,57,high,1,0,4.0351
朝阳,2,1,41.26,middle,1,0,3.9991
朝阳,2,1,46.3,middle,1,0,3.9957
朝阳,2,1,58,low,1,0,3.9483
朝阳,2,1,57,low,1,0,3.9474
朝阳,2,1,46.16,middle,1,0,3.9429
朝阳,2,1,40.35,low,1,0,3.891
朝阳,2,1,50.79,high,1,0,3.8394
朝阳,2,1,49.57,low,1,0,3.833
朝阳,2,1,57,high,1,0,3.772
朝阳,2,1,58,middle,1,0,3.7587
朝阳,2,1,60,low,1,0,3.75
朝阳,2,1,46,middle,1,0,3.6957
朝阳,2,1,50,low,1,0,3.66
朝阳,3,1,66.11,low,1,0,3.5699
朝阳,1,1,55,high,1,0,4.3637
朝阳,2,2,55.42,low,1,0,4.2584
朝阳,2,1,54,middle,1,0,4.0741
朝阳,2,1,55.85,middle,1,0,4.0108
朝阳,2,2,44.92,middle,1,0,4.0072
朝阳,2,2,44.92,middle,1,0,3.9181
朝阳,2,1,51,middle,1,0,3.8628
朝阳,2,1,51,middle,1,0,3.8432
朝阳,2,1,55.79,low,1,0,3.8179
朝阳,3,0,50,middle,1,0,3.66
朝阳,1,0,46.15,middle,1,0,2.6003
朝阳,1,0,48,high,1,0,2.4584
朝阳,2,1,89.75,middle,1,1,4.3566
朝阳,1,1,70.98,low,1,1,4.297
朝阳,1,1,74.18,high,1,1,4.2465
朝阳,2,2,90.69,high,1,1,4.2453
朝阳,3,2,142,middle,1,1,4.2254
朝阳,2,2,95.42,low,1,1,4.192
朝阳,1,1,60.42,middle,1,1,4.1709
朝阳,1,2,65.96,low,1,1,4.1692
朝阳,2,1,88.04,low,1,1,4.1459
朝阳,2,1,100.13,high,1,1,4.1447
朝阳,1,0,52,high,1,1,4.1347
朝阳,1,1,80.8,high,1,1,4.0842
朝阳,2,1,89.04,low,1,1,4.0769
朝阳,1,1,69.65,high,1,1,4.0202
朝阳,2,2,99.96,high,1,1,4.0017
朝阳,1,2,64.33,low,1,1,3.9795
朝阳,2,2,103.15,low,1,1,3.9651
朝阳,2,2,93.6,middle,1,1,3.953
朝阳,1,2,69.76,low,1,1,3.9421
朝阳,1,2,65.01,low,1,1,3.8456
朝阳,1,1,65,low,1,1,3.8154
朝阳,2,1,103.15,low,1,1,3.7325
海淀,4,2,194.15,low,1,0,6.6959
海淀,3,2,179.23,low,1,0,6.1374
海淀,3,2,183.05,middle,1,0,5.7908
海淀,3,2,174.25,low,1,0,5.452
海淀,4,2,235.87,low,1,0,5.342
西城,2,2,114,middle,1,1,14.9123
西城,1,1,65,low,1,1,13.8
西城,1,1,65,middle,1,1,13.6924
西城,1,1,41.6,middle,1,1,9.2549
西城,1,1,41,middle,1,1,9.0244
西城,1,1,44.5,middle,1,1,8.5394
西城,1,1,46.9,middle,1,1,8.4862
西城,1,1,45.9,middle,1,1,8.2789
西城,2,1,73.2,high,1,1,8.2651
西城,2,1,59.6,high,1,1,8.188
西城,2,1,74.5,high,1,1,8.188
西城,2,1,76.5,middle,1,1,8.1046
西城,2,1,59.8,low,1,1,7.9432
西城,2,1,58.2,middle,1,1,7.9038
西城,2,1,59.7,low,1,1,7.8727
西城,2,1,65.1,middle,1,0,7.2965
西城,2,1,64.7,low,1,1,6.8779
西城,2,1,64,low,1,0,8.125
西城,2,1,64.2,high,1,1,8.0997
西城,4,1,179.2,middle,1,1,6.9755
西城,3,1,153.4,high,1,0,5.5411
西城,1,1,43.4,middle,1,0,8.9862
西城,1,1,44.6,low,1,0,8.9687
西城,1,1,50.6,middle,1,0,8.8933
西城,1,1,44.3,high,1,0,8.6908
西城,1,1,47.2,low,1,0,8.4534
西城,2,1,64,middle,1,0,8.125
西城,2,1,63.6,middle,1,0,8.0975
西城,2,1,91.8,low,1,0,7.5709
西城,2,1,64.59,low,0,0,6.7503
西城,2,1,72.36,high,0,0,6.6335
西城,2,1,65.76,low,0,0,6.615
西城,1,0,42.11,high,0,0,6.6018
西城,2,1,73.65,high,0,1,6.5174
西城,2,1,103.6,low,0,0,6.5155
西城,3,1,118.59,low,0,0,6.493
西城,3,1,139.46,low,0,0,6.4535
西城,3,2,140.2,high,0,0,6.4195
西城,2,2,102.84,low,0,0,6.3205
西城,1,0,42.11,middle,0,0,6.2931
西城,2,1,105,low,0,0,6.2858
西城,3,1,140.2,middle,0,0,6.2768
西城,3,2,120.13,high,0,0,6.2266
西城,2,1,82,low,0,0,6.2196
西城,1,0,50.77,middle,0,1,5.9091
西城,1,1,51,middle,0,0,5.8824
西城,3,1,132.29,low,0,0,5.745
西城,1,1,58.43,low,0,0,5.5623
朝阳,2,1,61.16,low,0,0,2.6161
朝阳,3,1,83,high,0,0,2.3494
西城,3,1,89.7,high,1,1,10.5909
西城,2,1,55.3,low,1,1,9.9458
西城,3,1,70.6,high,1,1,8.9944
海淀,2,2,74.2,middle,1,1,7.9515
海淀,2,1,61.03,low,1,0,6.5542
朝阳,2,1,85.18,middle,1,0,5.8465
朝阳,2,1,85.18,middle,1,0,5.6939
朝阳,2,1,67,middle,1,0,5.3732
朝阳,2,1,69.03,low,1,0,5.5773
海淀,2,1,63.1,high,1,1,8.8749
海淀,3,1,91.82,middle,1,1,7.2425
海淀,3,1,92,middle,1,1,7.0653
海淀,4,1,112,middle,1,1,6.7858
海淀,1,1,48.61,middle,1,0,7.2002
海淀,2,1,57.35,low,1,1,7.3235
海淀,2,1,83.77,low,1,0,7.9981
海淀,3,2,98.74,middle,1,0,7.5958
海淀,3,1,112.85,middle,1,1,6.203
海淀,2,1,98.43,middle,1,1,6.6545
海淀,2,1,95.37,middle,1,1,6.501
海淀,3,1,95.37,low,1,1,6.2913
海淀,2,1,95.26,middle,1,1,6.813
海淀,1,1,53,high,1,1,6.6038
海淀,1,1,74.85,high,1,1,5.3441
海淀,4,1,171.34,middle,1,1,4.6691
海淀,3,0,52.43,low,1,1,8.3731
